Country,Year,"Annual freshwater withdrawals, total (% of internal resources)","Annual freshwater withdrawals, total (billion cubic meters)",Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,People using at least basic drinking water services (% of population),Households with water 30 minutes or longer away round trip (%),Households with water less than 30 minutes away round trip (%),Households with water on the premises (%),People using safely managed drinking water services (% of population),"Population, total",Public private partnerships investment in water and sanitation (current US$),Investment in water and sanitation with private participation (current US$),Expected to give gifts to get a water connection (% of firms),Percent of firms expected to give gifts to get a water connection,Delay in obtaining a water connections (days),Number of water insufficiencies in a typical month,Renewable internal freshwater resources per capita (cubic meters),"Renewable internal freshwater resources, total (billion cubic meters)",worldbank IncomeGroup
Brazil,2015,0.0,0.0,0.0,97.6059152091577,0.0,0.0,0.0,0.0,204471769.0,1726700000.0,1726700000.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Brazil,2016,0.0,0.0,0.0,97.8479856204928,0.0,0.0,0.0,0.0,206163058.0,222700000.0,222700000.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Brazil,2017,0.0,0.0,0.0,98.1933926745912,0.0,0.0,0.0,0.0,207833831.0,218600000.0,218600000.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Barbados,2001,0.0,0.0,0.0,98.3344248775752,0.0,0.0,0.0,0.0,272500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Barbados,2003,0.0,0.0,0.0,98.354427715469,0.0,0.0,0.0,0.0,274329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Barbados,2004,0.0,0.0,0.0,98.3644291344159,0.0,0.0,0.0,0.0,275284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Barbados,2005,0.0,0.07,0.0,98.3744305533628,0.0,0.0,0.0,0.0,276323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Botswana,2000,0.0,0.194,0.0,75.19896544395,0.0,0.0,0.0,0.0,1643334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Botswana,2001,0.0,0.0,0.0,75.5435165382575,0.0,0.0,0.0,0.0,1674678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Botswana,2002,8.08333333333333,0.0,0.0,75.7501117322516,0.0,0.0,0.0,0.0,1704642.0,0.0,0.0,0.0,0.0,0.0,0.0,1407.92025539673,2.4,UMICs
Botswana,2003,0.0,0.0,0.0,75.9352040611595,0.0,0.0,0.0,0.0,1734398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Botswana,2004,0.0,0.0,0.0,76.1186130617124,0.0,0.0,0.0,0.0,1765527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Botswana,2005,0.0,0.0,0.0,76.2991483014609,0.0,0.0,0.0,0.0,1799078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Botswana,2006,0.0,0.0,0.0,77.4011947175495,0.0,0.0,0.0,0.0,1835908.0,0.0,0.0,0.0,0.0,12.33,0.0,0.0,0.0,UMICs
Botswana,2007,0.0,0.0,0.0,78.8860480218356,0.0,0.0,0.0,0.0,1875459.0,0.0,0.0,0.0,0.0,0.0,0.0,1279.68673268784,2.4,UMICs
Botswana,2008,0.0,0.0,0.0,80.3235211460421,0.0,0.0,0.0,0.0,1915639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Botswana,2009,0.0,0.0,0.0,81.7101171798398,0.0,0.0,0.0,0.0,1953498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Botswana,2010,0.0,0.0,0.0,83.0481690173011,0.0,0.0,0.0,0.0,1987105.0,0.0,0.0,13.3,13.3,22.89,0.3,0.0,0.0,UMICs
Botswana,2011,0.0,0.0,0.0,84.3369740524077,0.0,0.0,0.0,0.0,2015402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Botswana,2012,0.0,0.0,0.0,85.42283400802,0.0,0.0,0.0,0.0,2039551.0,0.0,0.0,0.0,0.0,0.0,0.0,1176.72958410944,2.4,UMICs
Botswana,2013,0.0,0.0,0.0,86.4555879470408,0.0,0.0,0.0,0.0,2062536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Botswana,2014,0.0,0.0,2.089327,87.46341808018,0.0,0.0,0.0,0.0,2088614.0,0.0,0.0,0.0,0.0,0.0,0.0,1149.08738522293,2.4,UMICs
Botswana,2015,0.0,0.0,0.0,88.4462846387066,0.0,0.0,0.0,0.0,2120716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Botswana,2016,0.0,0.0,0.0,89.4044400846727,0.0,0.0,0.0,0.0,2159944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Botswana,2017,0.0,0.0,0.0,90.3377133593968,0.0,0.0,0.0,0.0,2205128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Chile,2000,0.0,0.0,0.0,95.6806103455902,0.0,0.0,0.0,91.9617713367305,15342353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Chile,2001,0.0,0.0,0.0,96.0105824436246,0.0,0.0,0.0,92.4917719678125,15516113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Chile,2002,0.0,0.0,0.0,96.3216285941219,0.0,0.0,0.0,92.9973843649507,15684409.0,0.0,0.0,0.0,0.0,0.0,0.0,56425.460468418,885.0,UMICs
Chile,2003,0.0,0.0,0.0,96.5885255128352,0.0,0.0,0.0,93.4314007052886,15849652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Chile,2004,0.0,0.0,0.0,96.8538139590606,0.0,0.0,0.0,93.868959817529,16014971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Chile,2005,0.0,0.0,0.0,97.1169371157724,0.0,0.0,0.0,94.3089565152702,16182721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Chile,2006,0.0,35.36,0.0,97.3784525474401,0.0,0.0,0.0,94.7523462905754,16354504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Chile,2007,3.9954802259887,0.0,0.0,97.6380254354685,0.0,0.0,0.0,95.1984243970128,16530195.0,0.0,0.0,0.0,0.0,0.0,0.0,53538.388385618,885.0,UMICs
Chile,2008,0.0,0.0,0.0,97.895960613309,0.0,0.0,0.0,95.6476988512989,16708258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Chile,2009,0.0,0.0,0.0,98.1519881667895,0.0,0.0,0.0,96.0995644545617,16886186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Chile,2010,0.0,0.0,0.0,98.4061580886492,0.0,0.0,0.0,96.5540236451576,17062536.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,UMICs
Chile,2011,0.0,0.0,0.0,98.6586752589017,0.0,0.0,0.0,97.0114325950979,17233576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
China,2010,0.0,0.0,0.0,88.4847679950715,0.0,0.0,0.0,0.0,1337705000.0,123700000.0,639700000.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
China,2011,0.0,0.0,0.0,89.1926903219485,0.0,0.0,0.0,0.0,1344130000.0,368140000.0,591630000.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
China,2012,21.3224315677213,599.8,0.0,89.8685034515473,0.0,0.0,0.0,0.0,1350695000.0,273960000.0,273960000.0,0.0,6.2,0.0,0.0,2082.63153413613,2813.0,UMICs
China,2013,0.0,0.0,0.0,90.5171123161207,0.0,0.0,0.0,0.0,1357380000.0,169340000.0,169340000.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
China,2014,21.3224315677213,0.0,29.86,91.1393447914233,0.0,0.0,0.0,0.0,1364270000.0,308870000.0,352820000.0,0.0,0.0,0.0,0.0,2061.90856648611,2813.0,UMICs
China,2015,0.0,594.2,29.37877,91.7349177836592,0.0,0.0,0.0,0.0,1371220000.0,774050000.0,774050000.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
China,2016,0.0,0.0,0.0,92.3040465732073,0.0,0.0,0.0,0.0,1378665000.0,950170000.0,950170000.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
China,2017,0.0,0.0,0.0,92.8461355129662,0.0,0.0,0.0,0.0,1386395000.0,1426080000.0,1426080000.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Colombia,2008,0.0,11.77,0.0,94.2001245899572,0.0,0.0,0.0,71.0582904951803,44254972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Colombia,2009,0.0,0.0,0.0,94.5751822120087,0.0,0.0,0.0,71.32587073485,44750054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Colombia,2010,0.0,0.0,0.0,94.9430830352182,0.5,3.1,96.4,71.5873877797267,45222699.0,0.0,0.0,0.0,3.6,0.0,0.1,0.0,0.0,UMICs
Colombia,2011,0.0,0.0,0.0,95.3039553044968,0.0,0.0,0.0,71.8429042043742,45662747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Colombia,2012,0.548717948717949,0.0,0.0,95.6581222445897,0.0,0.0,0.0,72.0929294147471,46075721.0,0.0,0.0,0.0,0.0,0.0,0.0,46553.8021640508,2145.0,UMICs
Colombia,2013,0.0,0.0,0.0,96.0055453903195,0.0,0.0,0.0,72.3371035240105,46495492.0,129000000.0,129000000.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Colombia,2014,0.0,0.0,0.85575,96.3463531305694,0.0,0.0,0.0,72.575489817128,46967706.0,0.0,0.0,0.0,0.0,0.0,0.0,45669.677799465,2145.0,UMICs
Colombia,2015,0.0,0.0,0.0,96.6808465694461,0.6,3.3,95.9,72.8085854510703,47520667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Colombia,2016,0.0,0.0,0.0,96.961805823633,0.0,0.0,0.0,72.9978979109839,48175048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Colombia,2017,0.0,0.0,0.0,97.3001096098102,0.0,0.0,0.0,73.2334257421982,48909844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Costa Rica,2000,0.0,0.0,0.0,94.1086745901443,0.0,0.0,0.0,86.7073946000517,3962372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Costa Rica,2001,0.0,0.0,0.0,94.6119446862606,0.0,0.0,0.0,87.2966944469437,4034074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Costa Rica,2002,0.0,0.0,0.0,95.0935871427475,0.0,0.0,0.0,87.86605176785,4100925.0,0.0,0.0,0.0,0.0,0.0,0.0,27554.7589873016,113.0,UMICs
Costa Rica,2003,0.0,0.0,0.0,95.553845639654,0.0,0.0,0.0,88.4155547750752,4164053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Costa Rica,2004,0.0,0.0,0.0,95.9928103245289,0.0,0.0,0.0,88.9449247829413,4225155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Costa Rica,2005,0.0,0.0,0.0,96.4104686598803,0.0,0.0,0.0,89.4535587927649,4285502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Costa Rica,2006,0.0,0.0,0.0,96.8075914447042,0.0,0.0,0.0,89.9424609476102,4345412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Costa Rica,2007,0.0,0.0,0.0,97.1844325993309,0.0,0.0,0.0,90.4114898322246,4404628.0,0.0,0.0,0.0,0.0,0.0,0.0,25654.8339610065,113.0,UMICs
Costa Rica,2008,0.0,0.0,0.0,97.5415912995219,0.0,0.0,0.0,90.8612655720052,4463125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Costa Rica,2009,0.0,0.0,0.0,97.8791395881687,0.0,0.0,0.0,91.2909038295811,4520740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Costa Rica,2010,0.0,0.0,0.0,98.1980884649372,0.0,0.0,0.0,91.7020822070894,4577378.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,UMICs
Costa Rica,2011,0.0,0.0,0.0,98.4987788570005,0.0,0.0,0.0,92.0944948722295,4633086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Costa Rica,2012,0.0,0.0,0.0,98.781064068664,0.0,0.0,0.0,92.4650667859106,4688000.0,0.0,0.0,0.0,0.0,0.0,0.0,24104.0955631399,113.0,UMICs
Costa Rica,2013,0.0,2.347,0.0,99.0461362173671,0.0,0.0,0.0,92.8147978584796,4742107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Costa Rica,2014,2.07699115044248,0.0,3.064842,99.2951997674254,0.0,0.0,0.0,93.1448175068978,4795396.0,0.0,0.0,0.0,0.0,0.0,0.0,23564.2687277547,113.0,UMICs
Costa Rica,2015,0.0,0.0,0.0,99.5289827873377,0.0,0.0,0.0,93.456031552611,4847804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Costa Rica,2016,0.0,0.0,0.0,99.6997637190126,0.0,0.0,0.0,93.7039007288698,4899345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Costa Rica,2017,0.0,0.0,0.0,99.7015139130359,0.0,0.0,0.0,93.8027969901436,4949954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Cuba,2007,12.9512067156348,4.937,0.0,94.0750416818598,0.0,0.0,0.0,0.0,11251122.0,0.0,0.0,0.0,0.0,0.0,0.0,3388.10653728579,38.12,UMICs
Cuba,2008,0.0,0.0,0.0,94.2200613726968,0.0,0.0,0.0,0.0,11236971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Cuba,2009,0.0,0.0,0.0,94.36384276211,0.0,0.0,0.0,0.0,11226709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Cuba,2010,0.0,0.0,0.0,94.5065026876464,0.0,0.0,0.0,0.0,11225832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Cuba,2011,0.0,0.0,0.0,94.6480270727146,0.0,0.0,0.0,0.0,11236670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Cuba,2012,0.0,0.0,0.0,94.7884427320479,0.0,0.0,0.0,0.0,11257101.0,0.0,0.0,0.0,0.0,0.0,0.0,3386.30700746133,38.12,UMICs
Cuba,2013,0.0,6.959,0.0,94.9238055966596,0.0,0.0,0.0,0.0,11282720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Cuba,2014,18.2555089192025,0.0,25.623349,95.0577113211433,0.0,0.0,0.0,0.0,11306902.0,0.0,0.0,0.0,0.0,0.0,0.0,3371.39209307731,38.12,UMICs
Cuba,2015,0.0,0.0,0.0,95.1913358641475,0.0,0.0,0.0,0.0,11324781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Cuba,2016,0.0,0.0,0.0,95.3245233850077,0.0,0.0,0.0,0.0,11335109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Cuba,2017,0.0,0.0,0.0,95.3275823079684,0.0,0.0,0.0,0.0,11339259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Czech Republic,2000,0.0,0.0,0.0,99.8061246314669,0.0,0.0,0.0,96.3218599810478,10255063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Czech Republic,2001,0.0,0.0,0.0,99.8058245884064,0.0,0.0,0.0,96.3179183184895,10216605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Czech Republic,2002,14.5095057034221,1.908,0.0,99.8113907218849,0.0,0.0,0.0,96.4358254770521,10196916.0,0.0,0.0,0.0,0.0,0.0,0.0,1289.60560232133,13.15,UMICs
Czech Republic,2003,0.0,0.0,0.0,99.8169759943234,0.0,0.0,0.0,96.554069927859,10193998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Czech Republic,2004,0.0,0.0,0.0,99.8225783286167,0.0,0.0,0.0,96.6726827409731,10197101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Czech Republic,2005,0.0,0.0,0.0,99.8282001020188,0.0,0.0,0.0,96.7916664082763,10211216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Dominica,2000,0.0,0.0166,0.0,93.475,0.0,0.0,0.0,0.0,69650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Dominica,2001,0.0,0.0,0.0,93.75,0.0,0.0,0.0,0.0,69661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Dominica,2002,8.3,0.0,0.0,94.025,0.0,0.0,0.0,0.0,69837.0,0.0,0.0,0.0,0.0,0.0,0.0,2863.81144665435,0.2,UMICs
Dominica,2003,0.0,0.0,0.0,94.3000000000001,0.0,0.0,0.0,0.0,70100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Dominica,2004,0.0,0.0166,0.0,94.575,0.0,0.0,0.0,0.0,70382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Dominica,2005,0.0,0.0,0.0,94.85,0.0,0.0,0.0,0.0,70589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Dominica,2006,0.0,0.0,0.0,95.125,0.0,0.0,0.0,0.0,70718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Dominica,2007,8.3,0.0,0.0,95.4,0.0,0.0,0.0,0.0,70795.0,0.0,0.0,0.0,0.0,0.0,0.0,2825.05826682675,0.2,UMICs
Dominica,2008,0.0,0.0,0.0,95.675,0.0,0.0,0.0,0.0,70827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Dominica,2009,0.0,0.0,0.0,95.95,0.0,0.0,0.0,0.0,70851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Dominica,2010,0.0,0.02,0.0,96.225,0.0,0.0,0.0,0.0,70878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Dominica,2011,0.0,0.0,0.0,96.5,0.0,0.0,0.0,0.0,70916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Dominica,2012,10.0,0.0,0.0,96.5,0.0,0.0,0.0,0.0,70965.0,0.0,0.0,0.0,0.0,0.0,0.0,2818.2907066864,0.2,UMICs
Dominica,2013,0.0,0.0,0.0,96.5,0.0,0.0,0.0,0.0,71016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Dominica,2014,10.0,0.0,10.0,96.5,0.0,0.0,0.0,0.0,71085.0,0.0,0.0,0.0,0.0,0.0,0.0,2813.53309418302,0.2,UMICs
Dominica,2015,0.0,0.0,0.0,96.5,0.0,0.0,0.0,0.0,71183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Dominica,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Dominica,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Dominican Republic,2008,0.0,0.0,0.0,93.5776376994151,0.0,0.0,0.0,0.0,9458075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Dominican Republic,2009,0.0,0.0,0.0,93.9976132125979,0.0,0.0,0.0,0.0,9576737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Dominican Republic,2010,0.0,7.137,0.0,94.4009749891073,0.0,0.0,0.0,0.0,9695121.0,0.0,0.0,0.0,17.9,0.0,2.1,0.0,0.0,UMICs
Dominican Republic,2011,0.0,0.0,0.0,94.7766536510603,0.0,0.0,0.0,0.0,9813210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Dominican Republic,2012,30.3702127659574,0.0,0.0,95.1307670712384,0.0,0.0,0.0,0.0,9930911.0,0.0,0.0,0.0,0.0,0.0,0.0,2366.348867692,23.5,UMICs
Dominican Republic,2013,0.0,0.0,0.0,95.4718103089922,1.0,12.0,86.9,0.0,10048224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Dominican Republic,2014,30.3702127659574,0.0,43.730804,95.8003702932404,0.0,0.0,0.0,0.0,10165178.0,0.0,0.0,0.0,0.0,0.0,0.0,2311.8139200317,23.5,UMICs
Dominican Republic,2015,0.0,0.0,0.0,96.1169157134101,0.0,0.0,0.0,0.0,10281680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Dominican Republic,2016,0.0,0.0,0.0,96.5763681047312,0.0,0.0,0.0,0.0,10397743.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,UMICs
Dominican Republic,2017,0.0,0.0,0.0,96.6902247501612,0.0,0.0,0.0,0.0,10513131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Algeria,2008,0.0,0.0,0.0,91.9195732530921,0.0,0.0,0.0,0.0,34730608.0,874000000.0,874000000.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Algeria,2009,0.0,0.0,0.0,92.1571351610754,0.0,0.0,0.0,0.0,35333881.0,468000000.0,468000000.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Algeria,2010,0.0,0.0,0.0,92.3894651256094,0.0,0.0,0.0,0.0,35977455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Algeria,2011,0.0,0.0,0.0,92.6164629610168,0.0,0.0,0.0,0.0,36661444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Algeria,2012,69.4222222222222,7.81,0.0,92.8383506111362,0.0,0.0,0.0,0.0,37383887.0,0.0,0.0,0.0,0.0,0.0,0.0,300.931789142205,11.25,UMICs
Algeria,2013,0.0,0.0,0.0,93.0551923509207,0.0,0.0,0.0,0.0,38140132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Algeria,2014,69.4222222222222,0.0,87.994446,93.267273345072,0.0,0.0,0.0,0.0,38923687.0,0.0,0.0,0.0,0.0,0.0,0.0,289.027090367878,11.25,UMICs
Algeria,2015,0.0,0.0,0.0,93.4745964173737,0.0,0.0,0.0,0.0,39728025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Algeria,2016,0.0,0.0,0.0,93.515850975676,0.0,0.0,0.0,0.0,40551404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Algeria,2017,0.0,0.0,0.0,93.55588814365,0.0,0.0,0.0,0.0,41389198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Ecuador,2010,0.0,0.0,0.0,89.5346806742831,0.0,0.0,0.0,71.7448554108345,15011117.0,0.0,0.0,0.0,0.4,0.0,0.1,0.0,0.0,UMICs
Ecuador,2011,0.0,0.0,0.0,90.2433154029354,0.0,0.0,0.0,72.274681086333,15243883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Ecuador,2012,0.0,0.0,0.0,90.9479421824281,0.0,0.0,0.0,72.7978481534086,15474102.0,0.0,0.0,0.0,0.0,0.0,0.0,28589.7042684609,442.4,UMICs
Ecuador,2013,0.0,0.0,0.0,91.6529985119226,0.0,0.0,0.0,73.3209818663889,15707474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Ecuador,2014,0.0,0.0,3.736662,92.3582986543424,0.0,0.0,0.0,73.8438026303727,15951838.0,0.0,0.0,0.0,0.0,0.0,0.0,27733.4812452333,442.4,UMICs
Ecuador,2015,0.0,0.0,0.0,93.0537796797995,0.0,0.0,0.0,74.3668655599261,16212020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Ecuador,2016,0.0,0.0,0.0,93.6820477408394,0.0,0.0,0.0,74.8514112329373,16491115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Ecuador,2017,0.0,0.0,0.0,93.9945365448314,0.0,0.0,0.0,75.0680124163761,16785361.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,UMICs
Estonia,2000,0.0,0.0,0.0,99.1147785269148,0.0,0.0,0.0,93.225313836727,1396985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Estonia,2001,0.0,0.0,0.0,99.1546993704101,0.0,0.0,0.0,93.4493936485812,1388115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Estonia,2002,11.117230527144,1.413,0.0,99.1949551863693,0.0,0.0,0.0,93.6756273685723,1379350.0,0.0,0.0,0.0,0.0,0.0,0.0,9214.48508355385,12.71,UMICs
Estonia,2003,0.0,0.0,0.0,99.2355280084204,0.0,0.0,0.0,93.9038872617764,1370720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Estonia,2004,0.0,0.0,0.0,99.2764428643847,0.0,0.0,0.0,94.134330578806,1362550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Estonia,2005,0.0,0.0,0.0,99.3176953188921,0.0,0.0,0.0,94.3669592691451,1354775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Fiji,2007,0.297373029772329,0.0,0.0,94.2929393208483,0.0,0.0,0.0,0.0,836190.0,0.0,0.0,0.0,0.0,0.0,0.0,34142.9579401811,28.55,UMICs
Fiji,2008,0.0,0.0,0.0,94.2277460800902,0.0,0.0,0.0,0.0,845361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Fiji,2009,0.0,0.0,0.0,94.165169862637,0.0,0.0,0.0,0.0,853637.0,0.0,0.0,0.0,31.4,0.0,1.2,0.0,0.0,UMICs
Fiji,2012,0.0,0.0,0.0,93.9815032207128,0.0,0.0,0.0,0.0,865069.0,0.0,0.0,0.0,0.0,0.0,0.0,33003.1477257884,28.55,UMICs
Fiji,2013,0.0,0.0,0.0,93.9213392097319,0.0,0.0,0.0,0.0,865608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Fiji,2014,0.0,0.0,0.450118,93.8618196115997,0.0,0.0,0.0,0.0,866453.0,0.0,0.0,0.0,0.0,0.0,0.0,32950.4312409329,28.55,UMICs
Fiji,2015,0.0,0.0,0.0,93.8029451962542,0.0,0.0,0.0,0.0,868627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Fiji,2016,0.0,0.0,0.0,93.7446242000918,0.0,0.0,0.0,0.0,872399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Fiji,2017,0.0,0.0,0.0,93.7909192828498,0.0,0.0,0.0,0.0,877459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
Gabon,2000,0.0,0.1203,0.0,79.5376203712706,6.7,47.2,45.8,0.0,1228360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMICs
